date,season,year,month,hour,workingday,total,time_category
2012-03-25,Summer,2012,Mar,18,0,491,Evening
2012-03-25,Summer,2012,Mar,19,0,375,Evening
2012-03-25,Summer,2012,Mar,20,0,259,Night
2012-03-25,Summer,2012,Mar,21,0,149,Night
2012-03-25,Summer,2012,Mar,22,0,111,Night
2012-03-25,Summer,2012,Mar,23,0,65,Night
2012-03-26,Summer,2012,Mar,0,1,33,Night
2012-03-26,Summer,2012,Mar,1,1,28,Night
2012-03-26,Summer,2012,Mar,2,1,20,Night
2012-03-26,Summer,2012,Mar,3,1,1,Night
2012-03-26,Summer,2012,Mar,4,1,4,Night
2012-03-26,Summer,2012,Mar,5,1,36,Night
2012-03-26,Summer,2012,Mar,6,1,117,Morning
2012-03-26,Summer,2012,Mar,7,1,370,Morning
2012-03-26,Summer,2012,Mar,8,1,657,Morning
2012-03-26,Summer,2012,Mar,9,1,282,Morning
2012-03-26,Summer,2012,Mar,10,1,153,Afternoon
2012-03-26,Summer,2012,Mar,11,1,178,Afternoon
2012-03-26,Summer,2012,Mar,12,1,279,Afternoon
2012-03-26,Summer,2012,Mar,13,1,301,Afternoon
2012-03-26,Summer,2012,Mar,14,1,217,Afternoon
2012-03-26,Summer,2012,Mar,15,1,223,Afternoon
2012-03-26,Summer,2012,Mar,16,1,305,Evening
2012-03-26,Summer,2012,Mar,17,1,664,Evening
2012-03-26,Summer,2012,Mar,18,1,684,Evening
2012-03-26,Summer,2012,Mar,19,1,458,Evening
2012-03-26,Summer,2012,Mar,20,1,221,Night
2012-03-26,Summer,2012,Mar,21,1,186,Night
2012-03-26,Summer,2012,Mar,22,1,93,Night
2012-03-26,Summer,2012,Mar,23,1,48,Night
2012-03-27,Summer,2012,Mar,0,1,10,Night
2012-03-27,Summer,2012,Mar,1,1,5,Night
2012-03-27,Summer,2012,Mar,2,1,7,Night
2012-03-27,Summer,2012,Mar,3,1,4,Night
2012-03-27,Summer,2012,Mar,4,1,3,Night
2012-03-27,Summer,2012,Mar,5,1,17,Night
2012-03-27,Summer,2012,Mar,6,1,101,Morning
2012-03-27,Summer,2012,Mar,7,1,286,Morning
2012-03-27,Summer,2012,Mar,8,1,581,Morning
2012-03-27,Summer,2012,Mar,9,1,267,Morning
2012-03-27,Summer,2012,Mar,10,1,138,Afternoon
2012-03-27,Summer,2012,Mar,11,1,175,Afternoon
2012-03-27,Summer,2012,Mar,12,1,220,Afternoon
2012-03-27,Summer,2012,Mar,13,1,211,Afternoon
2012-03-27,Summer,2012,Mar,14,1,184,Afternoon
2012-03-27,Summer,2012,Mar,15,1,200,Afternoon
2012-03-27,Summer,2012,Mar,16,1,305,Evening
2012-03-27,Summer,2012,Mar,17,1,614,Evening
2012-03-27,Summer,2012,Mar,18,1,644,Evening
2012-03-27,Summer,2012,Mar,19,1,417,Evening
2012-03-27,Summer,2012,Mar,20,1,294,Night
2012-03-27,Summer,2012,Mar,21,1,221,Night
2012-03-27,Summer,2012,Mar,22,1,134,Night
2012-03-27,Summer,2012,Mar,23,1,64,Night
2012-03-28,Summer,2012,Mar,0,1,30,Night
2012-03-28,Summer,2012,Mar,1,1,8,Night
2012-03-28,Summer,2012,Mar,2,1,3,Night
2012-03-28,Summer,2012,Mar,3,1,5,Night
2012-03-28,Summer,2012,Mar,4,1,1,Night
2012-03-28,Summer,2012,Mar,5,1,40,Night
2012-03-28,Summer,2012,Mar,6,1,115,Morning
2012-03-28,Summer,2012,Mar,7,1,358,Morning
2012-03-28,Summer,2012,Mar,8,1,658,Morning
2012-03-28,Summer,2012,Mar,9,1,314,Morning
2012-03-28,Summer,2012,Mar,10,1,173,Afternoon
2012-03-28,Summer,2012,Mar,11,1,222,Afternoon
2012-03-28,Summer,2012,Mar,12,1,268,Afternoon
2012-03-28,Summer,2012,Mar,13,1,273,Afternoon
2012-03-28,Summer,2012,Mar,14,1,221,Afternoon
2012-03-28,Summer,2012,Mar,15,1,199,Afternoon
2012-03-28,Summer,2012,Mar,16,1,221,Evening
2012-03-28,Summer,2012,Mar,17,1,604,Evening
2012-03-28,Summer,2012,Mar,18,1,641,Evening
2012-03-28,Summer,2012,Mar,19,1,456,Evening
2012-03-28,Summer,2012,Mar,20,1,362,Night
2012-03-28,Summer,2012,Mar,21,1,261,Night
2012-03-28,Summer,2012,Mar,22,1,172,Night
2012-03-28,Summer,2012,Mar,23,1,93,Night
2012-03-29,Summer,2012,Mar,0,1,48,Night
2012-03-29,Summer,2012,Mar,1,1,33,Night
2012-03-29,Summer,2012,Mar,2,1,6,Night
2012-03-29,Summer,2012,Mar,3,1,5,Night
2012-03-29,Summer,2012,Mar,4,1,9,Night
2012-03-29,Summer,2012,Mar,5,1,32,Night
2012-03-29,Summer,2012,Mar,6,1,117,Morning
2012-03-29,Summer,2012,Mar,7,1,367,Morning
2012-03-29,Summer,2012,Mar,8,1,654,Morning
2012-03-29,Summer,2012,Mar,9,1,321,Morning
2012-03-29,Summer,2012,Mar,10,1,166,Afternoon
2012-03-29,Summer,2012,Mar,11,1,220,Afternoon
2012-03-29,Summer,2012,Mar,12,1,292,Afternoon
2012-03-29,Summer,2012,Mar,13,1,273,Afternoon
2012-03-29,Summer,2012,Mar,14,1,238,Afternoon
2012-03-29,Summer,2012,Mar,15,1,307,Afternoon
2012-03-29,Summer,2012,Mar,16,1,388,Evening
2012-03-29,Summer,2012,Mar,17,1,703,Evening
2012-03-29,Summer,2012,Mar,18,1,681,Evening
2012-03-29,Summer,2012,Mar,19,1,468,Evening
2012-03-29,Summer,2012,Mar,20,1,335,Night
2012-03-29,Summer,2012,Mar,21,1,224,Night
2012-03-29,Summer,2012,Mar,22,1,152,Night
2012-03-29,Summer,2012,Mar,23,1,94,Night
2012-03-30,Summer,2012,Mar,0,1,59,Night
2012-03-30,Summer,2012,Mar,1,1,27,Night
2012-03-30,Summer,2012,Mar,2,1,7,Night
2012-03-30,Summer,2012,Mar,3,1,7,Night
2012-03-30,Summer,2012,Mar,4,1,2,Night
2012-03-30,Summer,2012,Mar,5,1,26,Night
2012-03-30,Summer,2012,Mar,6,1,86,Morning
2012-03-30,Summer,2012,Mar,7,1,289,Morning
2012-03-30,Summer,2012,Mar,8,1,593,Morning
2012-03-30,Summer,2012,Mar,9,1,321,Morning
2012-03-30,Summer,2012,Mar,10,1,187,Afternoon
2012-03-30,Summer,2012,Mar,11,1,201,Afternoon
2012-03-30,Summer,2012,Mar,12,1,270,Afternoon
2012-03-30,Summer,2012,Mar,13,1,242,Afternoon
2012-03-30,Summer,2012,Mar,14,1,229,Afternoon
2012-03-30,Summer,2012,Mar,15,1,280,Afternoon
2012-03-30,Summer,2012,Mar,16,1,367,Evening
2012-03-30,Summer,2012,Mar,17,1,606,Evening
2012-03-30,Summer,2012,Mar,18,1,560,Evening
2012-03-30,Summer,2012,Mar,19,1,395,Evening
2012-03-30,Summer,2012,Mar,20,1,209,Night
2012-03-30,Summer,2012,Mar,21,1,220,Night
2012-03-30,Summer,2012,Mar,22,1,153,Night
2012-03-30,Summer,2012,Mar,23,1,123,Night
2012-03-31,Summer,2012,Mar,0,0,92,Night
2012-03-31,Summer,2012,Mar,1,0,82,Night
2012-03-31,Summer,2012,Mar,2,0,69,Night
2012-03-31,Summer,2012,Mar,3,0,31,Night
2012-03-31,Summer,2012,Mar,4,0,8,Night
2012-03-31,Summer,2012,Mar,5,0,5,Night
2012-03-31,Summer,2012,Mar,6,0,23,Morning
2012-03-31,Summer,2012,Mar,7,0,44,Morning
2012-03-31,Summer,2012,Mar,8,0,145,Morning
2012-03-31,Summer,2012,Mar,9,0,223,Morning
2012-03-31,Summer,2012,Mar,10,0,313,Afternoon
2012-03-31,Summer,2012,Mar,11,0,463,Afternoon
2012-03-31,Summer,2012,Mar,12,0,621,Afternoon
2012-03-31,Summer,2012,Mar,13,0,638,Afternoon
2012-03-31,Summer,2012,Mar,14,0,551,Afternoon
2012-03-31,Summer,2012,Mar,15,0,605,Afternoon
2012-03-31,Summer,2012,Mar,16,0,535,Evening
2012-03-31,Summer,2012,Mar,17,0,543,Evening
2012-03-31,Summer,2012,Mar,18,0,341,Evening
2012-03-31,Summer,2012,Mar,19,0,284,Evening
2012-03-31,Summer,2012,Mar,20,0,208,Night
2012-03-31,Summer,2012,Mar,21,0,143,Night
2012-03-31,Summer,2012,Mar,22,0,156,Night
2012-03-31,Summer,2012,Mar,23,0,112,Night
2012-04-01,Summer,2012,Apr,0,0,67,Night
2012-04-01,Summer,2012,Apr,1,0,62,Night
2012-04-01,Summer,2012,Apr,2,0,81,Night
2012-04-01,Summer,2012,Apr,3,0,25,Night
2012-04-01,Summer,2012,Apr,4,0,12,Night
2012-04-01,Summer,2012,Apr,5,0,18,Night
2012-04-01,Summer,2012,Apr,6,0,97,Morning
2012-04-01,Summer,2012,Apr,7,0,84,Morning
2012-04-01,Summer,2012,Apr,8,0,125,Morning
2012-04-01,Summer,2012,Apr,9,0,275,Morning
2012-04-01,Summer,2012,Apr,10,0,360,Afternoon
2012-04-01,Summer,2012,Apr,11,0,451,Afternoon
2012-04-01,Summer,2012,Apr,12,0,445,Afternoon
2012-04-01,Summer,2012,Apr,13,0,464,Afternoon
2012-04-01,Summer,2012,Apr,14,0,561,Afternoon
2012-04-01,Summer,2012,Apr,15,0,573,Afternoon
2012-04-01,Summer,2012,Apr,16,0,511,Evening
2012-04-01,Summer,2012,Apr,17,0,555,Evening
2012-04-01,Summer,2012,Apr,18,0,432,Evening
2012-04-01,Summer,2012,Apr,19,0,346,Evening
2012-04-01,Summer,2012,Apr,20,0,232,Night
2012-04-01,Summer,2012,Apr,21,0,134,Night
2012-04-01,Summer,2012,Apr,22,0,68,Night
2012-04-01,Summer,2012,Apr,23,0,63,Night
2012-04-02,Summer,2012,Apr,0,1,17,Night
2012-04-02,Summer,2012,Apr,1,1,5,Night
2012-04-02,Summer,2012,Apr,2,1,5,Night
2012-04-02,Summer,2012,Apr,4,1,4,Night
2012-04-02,Summer,2012,Apr,5,1,24,Night
2012-04-02,Summer,2012,Apr,6,1,110,Morning
2012-04-02,Summer,2012,Apr,7,1,306,Morning
2012-04-02,Summer,2012,Apr,8,1,589,Morning
2012-04-02,Summer,2012,Apr,9,1,317,Morning
2012-04-02,Summer,2012,Apr,10,1,204,Afternoon
2012-04-02,Summer,2012,Apr,11,1,209,Afternoon
2012-04-02,Summer,2012,Apr,12,1,281,Afternoon
2012-04-02,Summer,2012,Apr,13,1,281,Afternoon
2012-04-02,Summer,2012,Apr,14,1,268,Afternoon
2012-04-02,Summer,2012,Apr,15,1,324,Afternoon
2012-04-02,Summer,2012,Apr,16,1,395,Evening
2012-04-02,Summer,2012,Apr,17,1,729,Evening
2012-04-02,Summer,2012,Apr,18,1,618,Evening
2012-04-02,Summer,2012,Apr,19,1,494,Evening
2012-04-02,Summer,2012,Apr,20,1,329,Night
2012-04-02,Summer,2012,Apr,21,1,238,Night
2012-04-02,Summer,2012,Apr,22,1,123,Night
2012-04-02,Summer,2012,Apr,23,1,66,Night
2012-04-03,Summer,2012,Apr,0,1,33,Night
2012-04-03,Summer,2012,Apr,1,1,11,Night
2012-04-03,Summer,2012,Apr,2,1,5,Night
2012-04-03,Summer,2012,Apr,3,1,3,Night
2012-04-03,Summer,2012,Apr,4,1,1,Night
2012-04-03,Summer,2012,Apr,5,1,27,Night
2012-04-03,Summer,2012,Apr,6,1,100,Morning
2012-04-03,Summer,2012,Apr,7,1,341,Morning
2012-04-03,Summer,2012,Apr,8,1,604,Morning
2012-04-03,Summer,2012,Apr,9,1,408,Morning
2012-04-03,Summer,2012,Apr,10,1,219,Afternoon
2012-04-03,Summer,2012,Apr,11,1,258,Afternoon
2012-04-03,Summer,2012,Apr,12,1,331,Afternoon
2012-04-03,Summer,2012,Apr,13,1,345,Afternoon
2012-04-03,Summer,2012,Apr,14,1,311,Afternoon
2012-04-03,Summer,2012,Apr,15,1,316,Afternoon
2012-04-03,Summer,2012,Apr,16,1,485,Evening
2012-04-03,Summer,2012,Apr,17,1,757,Evening
2012-04-03,Summer,2012,Apr,18,1,800,Evening
2012-04-03,Summer,2012,Apr,19,1,558,Evening
2012-04-03,Summer,2012,Apr,20,1,379,Night
2012-04-03,Summer,2012,Apr,21,1,243,Night
2012-04-03,Summer,2012,Apr,22,1,158,Night
2012-04-03,Summer,2012,Apr,23,1,79,Night
2012-04-04,Summer,2012,Apr,0,1,41,Night
2012-04-04,Summer,2012,Apr,1,1,11,Night
2012-04-04,Summer,2012,Apr,2,1,5,Night
2012-04-04,Summer,2012,Apr,3,1,3,Night
2012-04-04,Summer,2012,Apr,4,1,1,Night
2012-04-04,Summer,2012,Apr,5,1,27,Night
2012-04-04,Summer,2012,Apr,6,1,126,Morning
2012-04-04,Summer,2012,Apr,7,1,366,Morning
2012-04-04,Summer,2012,Apr,8,1,684,Morning
2012-04-04,Summer,2012,Apr,9,1,363,Morning
2012-04-04,Summer,2012,Apr,10,1,167,Afternoon
2012-04-04,Summer,2012,Apr,11,1,213,Afternoon
2012-04-04,Summer,2012,Apr,12,1,283,Afternoon
2012-04-04,Summer,2012,Apr,13,1,251,Afternoon
2012-04-04,Summer,2012,Apr,14,1,258,Afternoon
2012-04-04,Summer,2012,Apr,15,1,268,Afternoon
2012-04-04,Summer,2012,Apr,16,1,390,Evening
2012-04-04,Summer,2012,Apr,17,1,744,Evening
2012-04-04,Summer,2012,Apr,18,1,759,Evening
2012-04-04,Summer,2012,Apr,19,1,494,Evening
2012-04-04,Summer,2012,Apr,20,1,372,Night
2012-04-04,Summer,2012,Apr,21,1,298,Night
2012-04-04,Summer,2012,Apr,22,1,181,Night
2012-04-04,Summer,2012,Apr,23,1,131,Night
2012-04-05,Summer,2012,Apr,0,1,45,Night
2012-04-05,Summer,2012,Apr,1,1,13,Night
2012-04-05,Summer,2012,Apr,2,1,18,Night
2012-04-05,Summer,2012,Apr,3,1,5,Night
2012-04-05,Summer,2012,Apr,4,1,1,Night
2012-04-05,Summer,2012,Apr,5,1,29,Night
2012-04-05,Summer,2012,Apr,6,1,126,Morning
2012-04-05,Summer,2012,Apr,7,1,354,Morning
2012-04-05,Summer,2012,Apr,8,1,638,Morning
2012-04-05,Summer,2012,Apr,9,1,351,Morning
2012-04-05,Summer,2012,Apr,10,1,246,Afternoon
2012-04-05,Summer,2012,Apr,11,1,268,Afternoon
2012-04-05,Summer,2012,Apr,12,1,276,Afternoon
2012-04-05,Summer,2012,Apr,13,1,291,Afternoon
2012-04-05,Summer,2012,Apr,14,1,287,Afternoon
2012-04-05,Summer,2012,Apr,15,1,269,Afternoon
2012-04-05,Summer,2012,Apr,16,1,402,Evening
2012-04-05,Summer,2012,Apr,17,1,822,Evening
2012-04-05,Summer,2012,Apr,18,1,698,Evening
2012-04-05,Summer,2012,Apr,19,1,487,Evening
2012-04-05,Summer,2012,Apr,20,1,312,Night
2012-04-05,Summer,2012,Apr,21,1,234,Night
2012-04-05,Summer,2012,Apr,22,1,149,Night
2012-04-05,Summer,2012,Apr,23,1,136,Night
2012-04-06,Summer,2012,Apr,0,1,61,Night
2012-04-06,Summer,2012,Apr,1,1,38,Night
2012-04-06,Summer,2012,Apr,2,1,11,Night
2012-04-06,Summer,2012,Apr,3,1,8,Night
2012-04-06,Summer,2012,Apr,4,1,5,Night
2012-04-06,Summer,2012,Apr,5,1,23,Night
2012-04-06,Summer,2012,Apr,6,1,80,Morning
2012-04-06,Summer,2012,Apr,7,1,246,Morning
2012-04-06,Summer,2012,Apr,8,1,508,Morning
2012-04-06,Summer,2012,Apr,9,1,376,Morning
2012-04-06,Summer,2012,Apr,10,1,238,Afternoon
2012-04-06,Summer,2012,Apr,11,1,291,Afternoon
2012-04-06,Summer,2012,Apr,12,1,337,Afternoon
2012-04-06,Summer,2012,Apr,13,1,411,Afternoon
2012-04-06,Summer,2012,Apr,14,1,490,Afternoon
2012-04-06,Summer,2012,Apr,15,1,537,Afternoon
2012-04-06,Summer,2012,Apr,16,1,536,Evening
2012-04-06,Summer,2012,Apr,17,1,655,Evening
2012-04-06,Summer,2012,Apr,18,1,484,Evening
2012-04-06,Summer,2012,Apr,19,1,412,Evening
2012-04-06,Summer,2012,Apr,20,1,252,Night
2012-04-06,Summer,2012,Apr,21,1,190,Night
2012-04-06,Summer,2012,Apr,22,1,158,Night
2012-04-06,Summer,2012,Apr,23,1,113,Night
2012-04-07,Summer,2012,Apr,0,0,94,Night
2012-04-07,Summer,2012,Apr,1,0,69,Night
2012-04-07,Summer,2012,Apr,2,0,36,Night
2012-04-07,Summer,2012,Apr,3,0,28,Night
2012-04-07,Summer,2012,Apr,4,0,7,Night
2012-04-07,Summer,2012,Apr,5,0,2,Night
2012-04-07,Summer,2012,Apr,6,0,19,Morning
2012-04-07,Summer,2012,Apr,7,0,54,Morning
2012-04-07,Summer,2012,Apr,8,0,123,Morning
2012-04-07,Summer,2012,Apr,9,0,276,Morning
2012-04-07,Summer,2012,Apr,10,0,363,Afternoon
2012-04-07,Summer,2012,Apr,11,0,495,Afternoon
2012-04-07,Summer,2012,Apr,12,0,590,Afternoon
2012-04-07,Summer,2012,Apr,13,0,643,Afternoon
2012-04-07,Summer,2012,Apr,14,0,578,Afternoon
2012-04-07,Summer,2012,Apr,15,0,626,Afternoon
2012-04-07,Summer,2012,Apr,16,0,615,Evening
2012-04-07,Summer,2012,Apr,17,0,567,Evening
2012-04-07,Summer,2012,Apr,18,0,517,Evening
2012-04-07,Summer,2012,Apr,19,0,413,Evening
2012-04-07,Summer,2012,Apr,20,0,208,Night
2012-04-07,Summer,2012,Apr,21,0,234,Night
2012-04-07,Summer,2012,Apr,22,0,182,Night
2012-04-07,Summer,2012,Apr,23,0,118,Night
2012-04-08,Summer,2012,Apr,0,0,85,Night
2012-04-08,Summer,2012,Apr,1,0,64,Night
2012-04-08,Summer,2012,Apr,2,0,32,Night
2012-04-08,Summer,2012,Apr,3,0,26,Night
2012-04-08,Summer,2012,Apr,4,0,7,Night
2012-04-08,Summer,2012,Apr,5,0,12,Night
2012-04-08,Summer,2012,Apr,6,0,28,Morning
2012-04-08,Summer,2012,Apr,7,0,37,Morning
2012-04-08,Summer,2012,Apr,8,0,84,Morning
2012-04-08,Summer,2012,Apr,9,0,179,Morning
2012-04-08,Summer,2012,Apr,10,0,299,Afternoon
2012-04-08,Summer,2012,Apr,11,0,404,Afternoon
2012-04-08,Summer,2012,Apr,12,0,457,Afternoon
2012-04-08,Summer,2012,Apr,13,0,483,Afternoon
2012-04-08,Summer,2012,Apr,14,0,503,Afternoon
2012-04-08,Summer,2012,Apr,15,0,486,Afternoon
2012-04-08,Summer,2012,Apr,16,0,476,Evening
2012-04-08,Summer,2012,Apr,17,0,411,Evening
2012-04-08,Summer,2012,Apr,18,0,310,Evening
2012-04-08,Summer,2012,Apr,19,0,276,Evening
2012-04-08,Summer,2012,Apr,20,0,211,Night
2012-04-08,Summer,2012,Apr,21,0,130,Night
2012-04-08,Summer,2012,Apr,22,0,118,Night
2012-04-08,Summer,2012,Apr,23,0,51,Night
2012-04-09,Summer,2012,Apr,0,1,37,Night
2012-04-09,Summer,2012,Apr,1,1,16,Night
2012-04-09,Summer,2012,Apr,2,1,6,Night
2012-04-09,Summer,2012,Apr,3,1,3,Night
2012-04-09,Summer,2012,Apr,4,1,5,Night
2012-04-09,Summer,2012,Apr,5,1,32,Night
2012-04-09,Summer,2012,Apr,6,1,111,Morning
2012-04-09,Summer,2012,Apr,7,1,331,Morning
2012-04-09,Summer,2012,Apr,8,1,617,Morning
2012-04-09,Summer,2012,Apr,9,1,286,Morning
2012-04-09,Summer,2012,Apr,10,1,178,Afternoon
2012-04-09,Summer,2012,Apr,11,1,223,Afternoon
2012-04-09,Summer,2012,Apr,12,1,280,Afternoon
2012-04-09,Summer,2012,Apr,13,1,281,Afternoon
2012-04-09,Summer,2012,Apr,14,1,218,Afternoon
2012-04-09,Summer,2012,Apr,15,1,255,Afternoon
2012-04-09,Summer,2012,Apr,16,1,391,Evening
2012-04-09,Summer,2012,Apr,17,1,632,Evening
2012-04-09,Summer,2012,Apr,18,1,646,Evening
2012-04-09,Summer,2012,Apr,19,1,421,Evening
2012-04-09,Summer,2012,Apr,20,1,276,Night
2012-04-09,Summer,2012,Apr,21,1,165,Night
2012-04-09,Summer,2012,Apr,22,1,108,Night
2012-04-09,Summer,2012,Apr,23,1,67,Night
2012-04-10,Summer,2012,Apr,0,1,26,Night
2012-04-10,Summer,2012,Apr,1,1,9,Night
2012-04-10,Summer,2012,Apr,2,1,2,Night
2012-04-10,Summer,2012,Apr,3,1,2,Night
2012-04-10,Summer,2012,Apr,4,1,2,Night
2012-04-10,Summer,2012,Apr,5,1,24,Night
2012-04-10,Summer,2012,Apr,6,1,103,Morning
2012-04-10,Summer,2012,Apr,7,1,384,Morning
2012-04-10,Summer,2012,Apr,8,1,692,Morning
2012-04-10,Summer,2012,Apr,9,1,319,Morning
2012-04-10,Summer,2012,Apr,10,1,181,Afternoon
2012-04-10,Summer,2012,Apr,11,1,239,Afternoon
2012-04-10,Summer,2012,Apr,12,1,259,Afternoon
2012-04-10,Summer,2012,Apr,13,1,283,Afternoon
2012-04-10,Summer,2012,Apr,14,1,224,Afternoon
2012-04-10,Summer,2012,Apr,15,1,203,Afternoon
2012-04-10,Summer,2012,Apr,16,1,362,Evening
2012-04-10,Summer,2012,Apr,17,1,744,Evening
2012-04-10,Summer,2012,Apr,18,1,704,Evening
2012-04-10,Summer,2012,Apr,19,1,479,Evening
2012-04-10,Summer,2012,Apr,20,1,282,Night
2012-04-10,Summer,2012,Apr,21,1,206,Night
2012-04-10,Summer,2012,Apr,22,1,127,Night
2012-04-10,Summer,2012,Apr,23,1,62,Night
2012-04-11,Summer,2012,Apr,0,1,30,Night
2012-04-11,Summer,2012,Apr,1,1,12,Night
2012-04-11,Summer,2012,Apr,2,1,2,Night
2012-04-11,Summer,2012,Apr,3,1,2,Night
2012-04-11,Summer,2012,Apr,5,1,27,Night
2012-04-11,Summer,2012,Apr,6,1,106,Morning
2012-04-11,Summer,2012,Apr,7,1,321,Morning
2012-04-11,Summer,2012,Apr,8,1,595,Morning
2012-04-11,Summer,2012,Apr,9,1,302,Morning
2012-04-11,Summer,2012,Apr,10,1,153,Afternoon
2012-04-11,Summer,2012,Apr,11,1,180,Afternoon
2012-04-11,Summer,2012,Apr,12,1,182,Afternoon
2012-04-11,Summer,2012,Apr,13,1,163,Afternoon
2012-04-11,Summer,2012,Apr,14,1,135,Afternoon
2012-04-11,Summer,2012,Apr,15,1,202,Afternoon
2012-04-11,Summer,2012,Apr,16,1,307,Evening
2012-04-11,Summer,2012,Apr,17,1,579,Evening
2012-04-11,Summer,2012,Apr,18,1,585,Evening
2012-04-11,Summer,2012,Apr,19,1,384,Evening
2012-04-11,Summer,2012,Apr,20,1,235,Night
2012-04-11,Summer,2012,Apr,21,1,165,Night
2012-04-11,Summer,2012,Apr,22,1,134,Night
2012-04-11,Summer,2012,Apr,23,1,61,Night
2012-04-12,Summer,2012,Apr,0,1,23,Night
2012-04-12,Summer,2012,Apr,1,1,9,Night
2012-04-12,Summer,2012,Apr,2,1,4,Night
2012-04-12,Summer,2012,Apr,3,1,5,Night
2012-04-12,Summer,2012,Apr,4,1,1,Night
2012-04-12,Summer,2012,Apr,5,1,21,Night
2012-04-12,Summer,2012,Apr,6,1,96,Morning
2012-04-12,Summer,2012,Apr,7,1,306,Morning
2012-04-12,Summer,2012,Apr,8,1,624,Morning
2012-04-12,Summer,2012,Apr,9,1,287,Morning
2012-04-12,Summer,2012,Apr,10,1,141,Afternoon
2012-04-12,Summer,2012,Apr,11,1,224,Afternoon
2012-04-12,Summer,2012,Apr,12,1,259,Afternoon
2012-04-12,Summer,2012,Apr,13,1,203,Afternoon
2012-04-12,Summer,2012,Apr,14,1,224,Afternoon
2012-04-12,Summer,2012,Apr,15,1,211,Afternoon
2012-04-12,Summer,2012,Apr,16,1,353,Evening
2012-04-12,Summer,2012,Apr,17,1,656,Evening
2012-04-12,Summer,2012,Apr,18,1,610,Evening
2012-04-12,Summer,2012,Apr,19,1,433,Evening
2012-04-12,Summer,2012,Apr,20,1,280,Night
2012-04-12,Summer,2012,Apr,21,1,187,Night
2012-04-12,Summer,2012,Apr,22,1,158,Night
2012-04-12,Summer,2012,Apr,23,1,94,Night
2012-04-13,Summer,2012,Apr,0,1,55,Night
2012-04-13,Summer,2012,Apr,1,1,30,Night
2012-04-13,Summer,2012,Apr,2,1,11,Night
2012-04-13,Summer,2012,Apr,3,1,11,Night
2012-04-13,Summer,2012,Apr,4,1,5,Night
2012-04-13,Summer,2012,Apr,5,1,21,Night
2012-04-13,Summer,2012,Apr,6,1,84,Morning
2012-04-13,Summer,2012,Apr,7,1,296,Morning
2012-04-13,Summer,2012,Apr,8,1,563,Morning
2012-04-13,Summer,2012,Apr,9,1,330,Morning
2012-04-13,Summer,2012,Apr,10,1,192,Afternoon
2012-04-13,Summer,2012,Apr,11,1,233,Afternoon
2012-04-13,Summer,2012,Apr,12,1,322,Afternoon
2012-04-13,Summer,2012,Apr,13,1,358,Afternoon
2012-04-13,Summer,2012,Apr,14,1,348,Afternoon
2012-04-13,Summer,2012,Apr,15,1,352,Afternoon
2012-04-13,Summer,2012,Apr,16,1,463,Evening
2012-04-13,Summer,2012,Apr,17,1,738,Evening
2012-04-13,Summer,2012,Apr,18,1,671,Evening
2012-04-13,Summer,2012,Apr,19,1,427,Evening
2012-04-13,Summer,2012,Apr,20,1,286,Night
2012-04-13,Summer,2012,Apr,21,1,189,Night
2012-04-13,Summer,2012,Apr,22,1,215,Night
2012-04-13,Summer,2012,Apr,23,1,198,Night
2012-04-14,Summer,2012,Apr,0,0,96,Night
2012-04-14,Summer,2012,Apr,1,0,70,Night
2012-04-14,Summer,2012,Apr,2,0,56,Night
2012-04-14,Summer,2012,Apr,3,0,32,Night
2012-04-14,Summer,2012,Apr,4,0,14,Night
2012-04-14,Summer,2012,Apr,5,0,7,Night
2012-04-14,Summer,2012,Apr,6,0,21,Morning
2012-04-14,Summer,2012,Apr,7,0,64,Morning
2012-04-14,Summer,2012,Apr,8,0,160,Morning
2012-04-14,Summer,2012,Apr,9,0,265,Morning
2012-04-14,Summer,2012,Apr,10,0,406,Afternoon
2012-04-14,Summer,2012,Apr,11,0,564,Afternoon
2012-04-14,Summer,2012,Apr,12,0,678,Afternoon
2012-04-14,Summer,2012,Apr,13,0,678,Afternoon
2012-04-14,Summer,2012,Apr,14,0,660,Afternoon
2012-04-14,Summer,2012,Apr,15,0,658,Afternoon
2012-04-14,Summer,2012,Apr,16,0,582,Evening
2012-04-14,Summer,2012,Apr,17,0,560,Evening
2012-04-14,Summer,2012,Apr,18,0,481,Evening
2012-04-14,Summer,2012,Apr,19,0,459,Evening
2012-04-14,Summer,2012,Apr,20,0,321,Night
2012-04-14,Summer,2012,Apr,21,0,220,Night
2012-04-14,Summer,2012,Apr,22,0,212,Night
2012-04-14,Summer,2012,Apr,23,0,196,Night
2012-04-15,Summer,2012,Apr,0,0,124,Night
2012-04-15,Summer,2012,Apr,1,0,106,Night
2012-04-15,Summer,2012,Apr,2,0,74,Night
2012-04-15,Summer,2012,Apr,3,0,45,Night
2012-04-15,Summer,2012,Apr,4,0,12,Night
2012-04-15,Summer,2012,Apr,5,0,10,Night
2012-04-15,Summer,2012,Apr,6,0,16,Morning
2012-04-15,Summer,2012,Apr,7,0,46,Morning
2012-04-15,Summer,2012,Apr,8,0,97,Morning
2012-04-15,Summer,2012,Apr,9,0,251,Morning
2012-04-15,Summer,2012,Apr,10,0,421,Afternoon
2012-04-15,Summer,2012,Apr,11,0,528,Afternoon
2012-04-15,Summer,2012,Apr,12,0,635,Afternoon
